Time,Recording
'0,0933125','0,007648820057511'
'0,093333333333334','0,007609370164573'
'0,093354166666667','0,007864323444664'
'0,093375','0,007088651414961'
'0,093395833333334','0,006128897424787'
'0,093416666666667','0,006090351380408'
'0,0934375','0,005566659383476'
'0,093458333333334','0,004241386428475'
'0,093479166666667','0,004250902682543'
'0,0935','0,00405656453222'
'0,093520833333334','0,002485787728801'
'0,093541666666667','0,001662837923504'
'0,0935625','0,001663395436481'
'0,093583333333334','0,000648706860375'
'0,093604166666667','-0,000488662160933'
'0,093625','-0,00015119696036'
'0,093645833333334','-7,03837722539902E-05'
'0,093666666666667','-0,001282419310883'
'0,0936875','-0,002012630924582'
'0,093708333333334','-0,001712907687761'
'0,093729166666667','-0,001359357032925'
'0,09375','-0,002162530086935'
'0,093770833333334','-0,002914277138188'
'0,093791666666667','-0,002678090240806'
'0,0938125','-0,00249087670818'
'0,093833333333334','-0,003200207836926'
'0,093854166666667','-0,003747106529772'
'0,093875','-0,003623352851719'
'0,093895833333334','-0,004598026629537'
'0,093916666666667','-0,004888832103461'
'0,0939375','-0,004617420956492'
'0,093958333333334','-0,005833866074681'
'0,093979166666667','-0,006290734745562'
'0,094','-0,006058171391487'
'0,094020833333334','-0,006862060632557'
'0,094041666666667','-0,007880948483944'
'0,0940625','-0,00775577314198'
'0,094083333333334','-0,007943489588797'
'0,094104166666667','-0,009310516528785'
'0,094125','-0,009114968590438'
'0,094145833333334','-0,009185290895402'
'0,094166666666667','-0,010451648384333'
'0,0941875','-0,010270004160702'
'0,094208333333334','-0,010034942999482'
'0,094229166666667','-0,00956778973341'
'0,09425','-0,008839922957122'
'0,094270833333334','-0,009390605613589'
'0,094291666666667','-0,008849320933223'
'0,0943125','-0,007841710932553'
'0,094333333333334','-0,007853740826249'
'0,094354166666667','-0,006545602809638'
'0,094375','-0,00546520203352'
'0,094395833333334','-0,006244503892958'
'0,094416666666667','-0,005542589817196'
'0,0944375','-0,004418956581503'
'0,094458333333334','-0,003973316866905'
'0,094479166666667','-0,003758260514587'
'0,0945','-0,003476339625195'
'0,094520833333334','-0,002551454817876'
'0,094541666666667','-0,002312310505658'
'0,0945625','-0,001848158193752'
'0,094583333333334','-0,001044223085046'
'0,094604166666667','-0,000575050478801'
'0,094625','-0,000628541223705'
'0,094645833333334','2,84747220575809E-05'
'0,094666666666667','0,001094801351428'
'0,0946875','0,001439677085727'
'0,094708333333334','0,001335698529147'
'0,094729166666667','0,002176979323849'
'0,09475','0,003008040599525'
'0,094770833333334','0,003074130043387'
'0,094791666666667','0,003340813331306'
'0,0948125','0,004200738854706'
'0,094833333333334','0,004717324860394'
'0,094854166666667','0,00469501549378'
'0,094875','0,005912768654525'
'0,094895833333334','0,006667731329799'
'0,094916666666667','0,006647144444287'
'0,0949375','0,007458892650902'
'0,094958333333334','0,008599688299'
'0,094979166666667','0,008689781650901'
'0,095','0,009054287336767'
'0,095020833333334','0,009929878637195'
'0,095041666666667','0,010351989418268'
'0,0950625','0,010162867605686'
'0,095083333333334','0,010121245868504'
'0,095104166666667','0,01076771132648'
'0,095125','0,010390468873084'
'0,095145833333334','0,00970262568444'
'0,095166666666667','0,010456006973982'
'0,0951875','0,010339238680899'
'0,095208333333334','0,008968234993517'
'0,095229166666667','0,008497482165694'
'0,09525','0,008298480883241'
'0,095270833333334','0,007759790867567'
'0,095291666666667','0,007127868942916'
'0,0953125','0,006771973334253'
'0,095333333333334','0,006476939190179'
'0,095354166666667','0,005151981022209'
'0,095375','0,00471172016114'
'0,095395833333334','0,00509677361697'
'0,095416666666667','0,004017849918455'
'0,0954375','0,003316604532301'
'0,095458333333334','0,003116835141554'
'0,095479166666667','0,002479625865817'
'0,0955','0,002126924227923'
'0,095520833333334','0,002111966488883'
'0,095541666666667','0,001840306911618'
'0,0955625','0,001153822639026'
'0,095583333333334','0,000329417787725'
'0,095604166666667','9,69127286225557E-05'
'0,095625','-4,76925633847714E-05'
'0,095645833333334','-0,000939364312217'
'0,095666666666667','-0,00189913623035'
'0,0956875','-0,002311865333468'
'0,095708333333334','-0,002988481894135'
'0,095729166666667','-0,004286555573344'
'0,09575','-0,004877329804003'
'0,095770833333334','-0,004960894584656'
'0,095791666666667','-0,005943358875811'
'0,0958125','-0,006768502760679'
'0,095833333333334','-0,007139248773456'
'0,095854166666667','-0,00832474976778'
'0,095875','-0,009413332678378'
'0,095895833333334','-0,009355022571981'
'0,095916666666667','-0,009646071121097'
'0,0959375','-0,010946492664516'
'0,095958333333334','-0,011693013831973'
'0,095979166666667','-0,011868880130351'
'0,096','-0,012765834107995'
'0,096020833333334','-0,013449151068926'
'0,096041666666667','-0,012662152759731'
'0,0960625','-0,012479159981012'
'0,096083333333334','-0,01321676094085'
'0,096104166666667','-0,013356372714043'
'0,096125','-0,012887205928564'
'0,096145833333334','-0,0126415155828'
'0,096166666666667','-0,011841220781207'
'0,0961875','-0,01062129996717'
'0,096208333333334','-0,010263969190419'
'0,096229166666667','-0,01040222030133'
'0,09625','-0,010138723067939'
'0,096270833333334','-0,008966569788754'
'0,096291666666667','-0,008418073877692'
'0,0963125','-0,008522182703018'
'0,096333333333334','-0,007749351672828'
'0,096354166666667','-0,007231010124087'
'0,096375','-0,007492569740862'
'0,096395833333334','-0,007022833451629'
'0,096416666666667','-0,006336926482618'
'0,0964375','-0,006019896827638'
'0,096458333333334','-0,006107864435762'
'0,096479166666667','-0,005456937942654'
'0,0965','-0,004788015037775'
'0,096520833333334','-0,004931719973683'
'0,096541666666667','-0,004560193046927'
'0,0965625','-0,003607192309573'
'0,096583333333334','-0,003246177453548'
'0,096604166666667','-0,003207819536328'
'0,096625','-0,001687143929303'
'0,096645833333334','-0,00093650072813'
'0,096666666666667','-0,001018152572215'
'0,0966875','0,000235293293372'
'0,096708333333334','0,001924105454236'
'0,096729166666667','0,002903954125941'
'0,09675','0,003699117107317'
'0,096770833333334','0,00466476380825'
'0,096791666666667','0,005892070010304'
'0,0968125','0,006470955442637'
'0,096833333333334','0,007172918878496'
'0,096854166666667','0,008583202958107'
'0,096875','0,009435028769076'
'0,096895833333334','0,00965100992471'
'0,096916666666667','0,009940643794835'
'0,0969375','0,010625978000462'
'0,096958333333334','0,010455645620823'
'0,096979166666667','0,010644680820406'
'0,097','0,011438253335655'
'0,097020833333334','0,011523830704391'
'0,097041666666667','0,011247391812503'
'0,0970625','0,011556571349502'
'0,097083333333334','0,011680131778121'
'0,097104166666667','0,011068850755692'
'0,097125','0,010913235135377'
'0,097145833333334','0,011564636602998'
'0,097166666666667','0,011392144486308'
'0,0971875','0,010507750324905'
'0,097208333333334','0,010488198138774'
'0,097229166666667','0,010335091501474'
'0,09725','0,009822492487729'
'0,097270833333334','0,009875021874905'
'0,097291666666667','0,010434154421091'
'0,0973125','0,010480092838407'
'0,097333333333334','0,009685045108199'
'0,097354166666667','0,009688107296824'
'0,097375','0,010080253705382'
'0,097395833333334','0,009368443861604'
'0,097416666666667','0,009133311919868'
'0,0974375','0,009955088607967'
'0,097458333333334','0,009717737324536'
'0,097479166666667','0,007877116091549'
'0,0975','0,007747005671263'
'0,097520833333334','0,008313859812915'
'0,097541666666667','0,007242762017995'
'0,0975625','0,00630912464112'
'0,097583333333334','0,006051108241081'
'0,097604166666667','0,005177047103643'
'0,097625','0,003640142735094'
'0,097645833333334','0,00302991294302'
'0,097666666666667','0,002665064763278'
'0,0976875','0,001393342390656'
'0,097708333333334','0,000102187041193'
'0,097729166666667','-0,000872033066116'
'0,09775','-0,002185782650486'
'0,097770833333334','-0,00359472236596'
'0,097791666666667','-0,003965761046857'
'0,0978125','-0,004686455242336'
'0,097833333333334','-0,006222943775356'
'0,097854166666667','-0,006688958499581'
'0,097875','-0,007038363721222'
'0,097895833333334','-0,007607552688569'
'0,097916666666667','-0,008163959719241'
'0,0979375','-0,009305911138654'
'0,097958333333334','-0,0094691272825'
'0,097979166666667','-0,008108547888696'
'0,098','-0,008610194548965'
'0,098020833333334','-0,010192140936852'
'0,098041666666667','-0,009227025322616'
'0,0980625','-0,008269410580397'
'0,098083333333334','-0,010120543651283'
'0,098104166666667','-0,010042794048786'
'0,098125','-0,009167877957225'
'0,098145833333334','-0,009882564656436'
'0,098166666666667','-0,009368699043989'
'0,0981875','-0,009367035701871'
'0,098208333333334','-0,00991602241993'
'0,098229166666667','-0,010556378401816'
'0,09825','-0,009880207479'
'0,098270833333334','-0,009833006188273'
'0,098291666666667','-0,009987965226173'
'0,0983125','-0,00951568596065'
'0,098333333333334','-0,010591744445264'
'0,098354166666667','-0,010503428056836'
'0,098375','-0,009441721253097'
'0,098395833333334','-0,009699334390461'
'0,098416666666667','-0,009648236446083'
'0,0984375','-0,009051783010364'
'0,098458333333334','-0,009508807212114'
'0,098479166666667','-0,009032623842359'
'0,0985','-0,008228175342083'
'0,098520833333334','-0,007483436260372'
'0,098541666666667','-0,006869218312204'
'0,0985625','-0,006524707656354'
'0,098583333333334','-0,005572228226811'
'0,098604166666667','-0,004392070695758'
'0,098625','-0,003433192148805'
'0,098645833333334','-0,002991526853293'
'0,098666666666667','-0,001183036714792'
'0,0986875','0,000477201247122'
'0,098708333333334','0,000477093621157'
'0,098729166666667','0,001139241619967'
'0,09875','0,002985149389133'
'0,098770833333334','0,00386746483855'
'0,098791666666667','0,003818445606157'
'0,0988125','0,004570936784148'
'0,098833333333334','0,004848028998822'
'0,098854166666667','0,004926664754748'
'0,098875','0,005415008403361'
'0,098895833333334','0,005860951729119'
'0,098916666666667','0,005568948574364'
'0,0989375','0,005317865405232'
'0,098958333333334','0,005728567019105'
'0,098979166666667','0,005831334739923'
'0,099','0,005460533313453'
'0,099020833333334','0,005365963559598'
'0,099041666666667','0,006057908758521'
'0,0990625','0,005994303617626'
'0,099083333333334','0,005963228177279'
'0,099104166666667','0,006624452769756'
'0,099125','0,007265678606927'
'0,099145833333334','0,006980647332966'
'0,099166666666667','0,007248100358993'
'0,099187500000001','0,008170804940164'
'0,099208333333334','0,008415220305324'
'0,099229166666667','0,008431031368673'
'0,09925','0,009007405489683'
'0,099270833333334','0,009410693310201'
'0,099291666666667','0,009153351187706'
'0,0993125','0,008999390527606'
'0,099333333333334','0,009063482284546'
'0,099354166666667','0,009154491126537'
'0,099375','0,008248783648014'
'0,099395833333334','0,008103602565825'
'0,099416666666667','0,008311012759805'
'0,0994375','0,007084735203534'
'0,099458333333334','0,005723180714995'
'0,099479166666667','0,005578392650932'
'0,0995','0,005316689610481'
'0,099520833333334','0,003928380552679'
'0,099541666666667','0,003163451096043'
'0,099562500000001','0,003339985618368'
'0,099583333333334','0,001576874754392'
'0,099604166666667','0,000112070469186'
'0,099625','1,90192949958146E-05'
'0,099645833333334','-0,000112482928671'
'0,099666666666667','-0,001265486935154'
'0,0996875','-0,002121991012245'
'0,099708333333334','-0,002278148662299'
'0,099729166666667','-0,003128286218271'
'0,099750000000001','-0,00361105450429'
'0,099770833333334','-0,003657748922706'
'0,099791666666667','-0,003261632286012'
'0,099812500000001','-0,004049906507134'
'0,099833333333334','-0,004079408012331'
'0,099854166666667','-0,0035435189493'
'0,099875000000001','-0,003693491453305'
'0,099895833333334','-0,004333619493991'
'0,099916666666667','-0,004131384659559'
'0,0999375','-0,003598039969802'
'0,099958333333334','-0,003741969354451'
'0,099979166666667','-0,004260745365173'
'0,1','-0,004082156345248'
'0,100020833333334','-0,004021920263767'
'0,100041666666667','-0,004769688472152'
'0,1000625','-0,004358803387731'
'0,100083333333334','-0,004052154254168'
'0,100104166666667','-0,004954810719937'
'0,100125','-0,00550144398585'
'0,100145833333334','-0,004679366014898'
'0,100166666666667','-0,005188975483179'
'0,1001875','-0,006347750779241'
'0,100208333333334','-0,005754621699452'
'0,100229166666667','-0,005166086833924'
'0,10025','-0,006043381989002'
'0,100270833333334','-0,006082440726459'
'0,100291666666667','-0,005596580449492'
'0,1003125','-0,005749816074967'
'0,100333333333334','-0,00578926037997'
'0,100354166666667','-0,005329309497029'
'0,100375','-0,004297087900341'
'0,100395833333334','-0,004145866725594'
'0,100416666666667','-0,003956411033869'
'0,1004375','-0,002898929640651'
'0,100458333333334','-0,002878589788452'
'0,100479166666667','-0,002142931334674'
'0,1005','-0,000759777147323'
'0,100520833333334','0,000352648319677'
'0,100541666666667','0,000519146909937'
'0,1005625','0,000996846472844'
'0,100583333333334','0,002079903613776'
'0,100604166666667','0,002153787994757'
'0,100625','0,00240707048215'
'0,100645833333334','0,003514514304698'
'0,100666666666667','0,004730372689664'
'0,1006875','0,004257520195097'
'0,100708333333334','0,003987214528024'
'0,100729166666667','0,004423410631716'
'0,10075','0,00457809260115'
'0,100770833333334','0,004134338814765'
'0,100791666666667','0,004688196349889'
'0,1008125','0,005145161412656'
'0,100833333333334','0,004618678707629'
'0,100854166666667','0,004373690579087'
'0,100875','0,004606955684721'
'0,100895833333334','0,004731529857963'
'0,100916666666667','0,004788495134562'
'0,1009375','0,005316600669175'
'0,100958333333334','0,006088512949646'
'0,100979166666667','0,005661173723638'
'0,101','0,005130423698574'
'0,101020833333334','0,006036286242306'
'0,101041666666667','0,00624311901629'
'0,1010625','0,00605888152495'
'0,101083333333334','0,006708276923746'
'0,101104166666667','0,007351052947342'
'0,101125','0,006682218518108'
'0,101145833333334','0,006583363283426'
'0,101166666666667','0,007363654207438'
'0,1011875','0,007358559872955'
'0,101208333333334','0,006934792734683'
'0,101229166666667','0,00758135644719'
'0,10125','0,007737096399069'
'0,101270833333334','0,006991669535637'
'0,101291666666667','0,006340553984046'
'0,1013125','0,006244613789022'
'0,101333333333334','0,005484129302204'
'0,101354166666667','0,004798056092113'
'0,101375','0,004636317491531'
'0,101395833333334','0,003877252107486'
'0,101416666666667','0,002375033451244'
'0,1014375','0,001103307236917'
'0,101458333333334','0,000710216583684'
'0,101479166666667','-0,000174221117049'
'0,1015','-0,001366517273709'
'0,101520833333334','-0,001796166528948'
'0,101541666666667','-0,00181908486411'
'0,1015625','-0,003187661524862'
'0,101583333333334','-0,003762417472899'
'0,101604166666667','-0,00363856041804'
'0,101625','-0,003991331439465'
'0,101645833333334','-0,003953651990742'
'0,101666666666667','-0,003691030433401'
'0,1016875','-0,00379771948792'
'0,101708333333334','-0,004086459986866'
'0,101729166666667','-0,004459303338081'
'0,10175','-0,003970842808485'
'0,101770833333334','-0,00413629040122'
'0,101791666666667','-0,004515481181443'
'0,1018125','-0,003927919082344'
'0,101833333333334','-0,003972079604864'
'0,101854166666667','-0,005055040121079'
'0,101875','-0,005813770927489'
'0,101895833333334','-0,005506216548383'
'0,101916666666667','-0,005476892460138'
'0,1019375','-0,006309552583843'
'0,101958333333334','-0,007050149608403'
'0,101979166666667','-0,007007807027549'
'0,102','-0,007681003306061'
'0,102020833333334','-0,008077880367637'
'0,102041666666667','-0,007635900750756'
'0,1020625','-0,007829886861146'
'0,102083333333334','-0,009189817123115'
'0,102104166666667','-0,008774150162935'
'0,102125','-0,008237132802606'
'0,102145833333334','-0,008637445047498'
'0,102166666666667','-0,00847536791116'
'0,1021875','-0,007623382844031'
'0,102208333333334','-0,006760919932276'
'0,102229166666667','-0,006741027813405'
'0,10225','-0,006452925503254'
'0,102270833333334','-0,005548925604671'
'0,102291666666667','-0,004599253647029'
'0,1023125','-0,004003370180726'
'0,102333333333334','-0,002863401081413'
'0,102354166666667','-0,001973130973056'
'0,102375','-0,001937909983099'
'0,102395833333334','-0,001274145091884'
'0,102416666666667','0,000379599223379'
'0,1024375','0,000724929152057'
'0,102458333333334','0,000974360154942'
'0,102479166666667','0,002335016382858'
'0,1025','0,003485154127702'
'0,102520833333334','0,003001818433404'
'0,102541666666667','0,003682137001306'
'0,1025625','0,004905326291919'
'0,102583333333334','0,004234512802213'
'0,102604166666667','0,004498685244471'
'0,102625','0,006125639658421'
'0,102645833333334','0,006317088380456'
'0,102666666666667','0,005487367045134'
'0,1026875','0,006136292591691'
'0,102708333333334','0,006734107155353'
'0,102729166666667','0,006791635882109'
'0,10275','0,00680331280455'
'0,102770833333334','0,007369188126177'
'0,102791666666667','0,00803448446095'
'0,1028125','0,007744933944196'
'0,102833333333334','0,008112089708447'
'0,102854166666667','0,008866673335433'
'0,102875','0,008816166780889'
'0,102895833333334','0,009126485325396'
'0,102916666666667','0,009838348254561'
'0,1029375','0,010616980493069'
'0,102958333333334','0,010274869389832'
'0,102979166666667','0,010110289789736'
'0,103','0,010721663013101'
'0,103020833333334','0,010574402287603'
'0,103041666666667','0,010264277458191'
'0,1030625','0,010539831593633'
'0,103083333333334','0,010370756499469'
'0,103104166666667','0,009422332979739'
'0,103125','0,009030197747052'
'0,103145833333334','0,009402436204255'
'0,103166666666667','0,008732877671719'
'0,1031875','0,007560601457953'
'0,103208333333334','0,00736117688939'
'0,103229166666667','0,006644663866609'
'0,10325','0,005673529580235'
'0,103270833333334','0,005091208033264'
'0,103291666666667','0,004896088968962'
'0,1033125','0,003718702122569'
'0,103333333333334','0,002403913997114'
'0,103354166666667','0,002100638812408'
'0,103375','0,001554393325932'
'0,103395833333334','0,000321770261507'
'0,103416666666667','-0,000403257436119'
'0,1034375','-0,000317288096994'
'0,103458333333334','-0,001500854734331'
'0,103479166666667','-0,003114438150078'
'0,1035','-0,002968581859022'
'0,103520833333334','-0,002976146060973'
'0,103541666666667','-0,003678772365674'
'0,1035625','-0,003948660101742'
'0,103583333333334','-0,004175356123596'
'0,103604166666667','-0,004979932680726'
'0,103625','-0,005664545111358'
'0,103645833333334','-0,005041324533522'
'0,103666666666667','-0,005002040416002'
'0,1036875','-0,006479240488261'
'0,103708333333334','-0,007096184417605'
'0,103729166666667','-0,00673143286258'
'0,10375','-0,007494046352804'
'0,103770833333334','-0,008310664445162'
'0,103791666666667','-0,008496589027345'
'0,1038125','-0,008932642638683'
'0,103833333333334','-0,010226814076305'
'0,103854166666667','-0,010478022508323'
'0,103875','-0,010297833941877'
'0,103895833333334','-0,011317261494696'
'0,103916666666667','-0,012086614966393'
'0,1039375','-0,01185451541096'
'0,103958333333334','-0,012029301375151'
'0,103979166666667','-0,012820975854993'
'0,104','-0,012784105725587'
'0,104020833333334','-0,012374710291624'
'0,104041666666667','-0,012075198814273'
'0,1040625','-0,012060013599694'
'0,104083333333334','-0,011935520917177'
'0,104104166666667','-0,011436322703958'
'0,104125','-0,010882722213864'
'0,104145833333334','-0,010160314850509'
'0,104166666666667','-0,00901154614985'
'0,1041875','-0,008621033281088'
'0,104208333333334','-0,008353341370821'
'0,104229166666667','-0,007514780852944'
'0,10425','-0,006108717061579'
'0,104270833333334','-0,005996324121952'
'0,104291666666667','-0,0053725624457'
'0,1043125','-0,003737828694284'
'0,104333333333334','-0,003344751428813'
'0,104354166666667','-0,003184862202033'
'0,104375','-0,002074029762298'
'0,104395833333334','-0,001480666222051'
'0,104416666666667','-0,002055792836472'
'0,1044375','-0,001045982819051'
'0,104458333333334','-0,000172538217157'
'0,104479166666667','-5,17000444233418E-05'
'0,1045','0,000157013069838'
'0,104520833333334','0,000917550176382'
'0,104541666666667','0,001132819103077'
'0,104562500000001','0,00131993368268'
'0,104583333333334','0,00199081399478'
'0,104604166666667','0,002743999473751'
'0,104625','0,003474512370303'
'0,104645833333334','0,003985114395618'
'0,104666666666667','0,004376846831292'
'0,1046875','0,005827244371176'
'0,104708333333334','0,006681794300675'
'0,104729166666667','0,006673002615571'
'0,104750000000001','0,008254705928266'
'0,104770833333334','0,008413098752499'
'0,104791666666667','0,008923659101129'
'0,1048125','0,01020160317421'
'0,104833333333334','0,010572240687907'
'0,104854166666667','0,010678207501769'
'0,104875000000001','0,010946260765195'
'0,104895833333334','0,011812143959105'
'0,104916666666667','0,012691153213382'
'0,1049375','0,012521149590612'
'0,104958333333334','0,012324959039688'
'0,104979166666667','0,012679942883551'
'0,105000000000001','0,012309201061726'
'0,105020833333334','0,012391218915582'
'0,105041666666667','0,012927495874465'
'0,105062500000001','0,012957791797817'
'0,105083333333334','0,012309212237597'
'0,105104166666667','0,01156038697809'
'0,105125000000001','0,011295641772449'
'0,105145833333334','0,010820048861206'
'0,105166666666667','0,01033631619066'
'0,105187500000001','0,010481078177691'
'0,105208333333334','0,009945347905159'
'0,105229166666667','0,008391262032092'
'0,10525','0,007798413280398'
'0,105270833333334','0,008075550198555'
'0,105291666666667','0,007365025114268'
'0,105312500000001','0,006741413846612'
'0,105333333333334','0,006919406820089'
'0,105354166666667','0,007108229212463'
'0,105375','0,005927773658186'
'0,105395833333334','0,005181732587516'
'0,105416666666667','0,005470416974276'
'0,105437500000001','0,004941438324749'
'0,105458333333334','0,004102247301489'
'0,105479166666667','0,004012548364699'
'0,1055','0,004016357008368'
'0,105520833333334','0,002209757454693'
'0,105541666666667','0,00136138102971'
'0,105562500000001','0,00094914319925'
'0,105583333333334','-0,000310749135679'
'0,105604166666667','-0,000801990740001'
'0,105625000000001','-0,000984633807093'
'0,105645833333334','-0,002542890608311'
'0,105666666666667','-0,004166237078607'
'0,105687500000001','-0,004841230809689'
'0,105708333333334','-0,00569710880518'
'0,105729166666667','-0,006797882728279'
'0,105750000000001','-0,007928776554763'
'0,105770833333334','-0,008201620541513'
'0,105791666666667','-0,008525803685188'
'0,1058125','-0,009816622361541'
'0,105833333333334','-0,010592716746032'
'0,105854166666667','-0,010667195543647'
'0,105875000000001','-0,011138390749693'
'0,105895833333334','-0,01168970298022'
'0,105916666666667','-0,011167228221893'
'0,105937500000001','-0,011018063873053'
'0,105958333333334','-0,012125700712204'
'0,105979166666667','-0,01234445348382'
'0,106000000000001','-0,011270146816969'
'0,106020833333334','-0,010412410832942'
'0,106041666666667','-0,010631738230586'
'0,106062500000001','-0,010208095423877'
'0,106083333333334','-0,01025356259197'
'0,106104166666667','-0,010920587927103'
'0,106125000000001','-0,010191733017564'
'0,106145833333334','-0,008924492634833'
'0,106166666666667','-0,009029746055603'
'0,106187500000001','-0,009435552172363'
'0,106208333333334','-0,008510117419064'
'0,106229166666667','-0,008469138294458'
'0,106250000000001','-0,008942456915975'
'0,106270833333334','-0,008502428419888'
'0,106291666666667','-0,007894066162407'
'0,106312500000001','-0,007648946717381'
'0,106333333333334','-0,007610294502229'
'0,106354166666667','-0,007593066431582'
'0,106375000000001','-0,00746830785647'
'0,106395833333334','-0,007575689349324'
'0,106416666666667','-0,006724386941642'
'0,106437500000001','-0,005301330238581'
'0,106458333333334','-0,005274991039187'
'0,106479166666667','-0,005502569954842'
'0,106500000000001','-0,004857083782554'
'0,106520833333334','-0,003574765753001'
'0,106541666666667','-0,002847016323358'
'0,106562500000001','-0,002031220123172'
'0,106583333333334','-0,000530979828909'
'0,106604166666667','-8,728401735425E-05'
'0,106625000000001','0,000212085433304'
'0,106645833333334','0,001950848614797'
'0,106666666666667','0,00368447881192'
'0,106687500000001','0,003893258050084'
'0,106708333333334','0,003991190344095'
'0,106729166666667','0,005240959115326'
'0,106750000000001','0,006156711373478'
'0,106770833333334','0,005598023533821'
'0,106791666666667','0,006052499171346'
'0,106812500000001','0,006978161167353'
'0,106833333333334','0,006749927066267'
'0,106854166666667','0,006784458644688'
'0,106875000000001','0,007142115850002'
'0,106895833333334','0,007032393943518'
'0,106916666666667','0,006443527992815'
'0,106937500000001','0,007051330525428'
'0,106958333333334','0,007591759320349'
'0,106979166666667','0,006771409418434'
'0,107000000000001','0,006292839534581'
'0,107020833333334','0,006557646673173'
'0,107041666666667','0,006917779799551'
'0,107062500000001','0,006939441431314'
'0,107083333333334','0,006505425088108'
'0,107104166666667','0,006288971751928'
'0,107125000000001','0,005616636946797'
'0,107145833333334','0,005814827978611'
'0,107166666666667','0,006860070861876'
'0,107187500000001','0,006991415284574'
'0,107208333333334','0,005899766460061'
'0,107229166666667','0,005766351241618'
'0,107250000000001','0,006542797200382'
'0,107270833333334','0,006017684936523'
'0,107291666666667','0,006375058554113'
'0,107312500000001','0,006993133574724'
'0,107333333333334','0,006124944891781'
'0,107354166666667','0,004850024823099'
'0,107375000000001','0,004891470074654'
'0,107395833333334','0,004879207815975'
'0,107416666666667','0,003831683192402'
'0,107437500000001','0,003395617939532'
'0,107458333333334','0,003439236432314'
'0,107479166666667','0,002140084048733'
'0,107500000000001','0,000663887243718'
'0,107520833333334','2,35998013522476E-05'
'0,107541666666667','8,97718709893525E-05'
'0,107562500000001','-0,000495007901918'
'0,107583333333334','-0,001214414020069'
'0,107604166666667','-0,001353497616947'
'0,107625000000001','-0,002380768302828'
'0,107645833333334','-0,003799777943641'
'0,107666666666667','-0,003520005382597'
'0,107687500000001','-0,00301181897521'
'0,107708333333334','-0,003910303115845'
'0,107729166666667','-0,004568461328745'
'0,107750000000001','-0,005346469115466'
'0,107770833333334','-0,005345239304006'
'0,107791666666667','-0,004565704613924'
'0,107812500000001','-0,004359886515886'
'0,107833333333334','-0,004825608804822'
'0,107854166666667','-0,004765753634274'
'0,107875000000001','-0,005306740757078'
'0,107895833333334','-0,004740541335195'
'0,107916666666667','-0,003990859724581'
'0,107937500000001','-0,004257335327566'
'0,107958333333334','-0,003744215704501'
'0,107979166666667','-0,0032720528543'
'0,108000000000001','-0,003933071624488'
'0,108020833333334','-0,004163916222751'
'0,108041666666667','-0,003291090251878'
'0,108062500000001','-0,003413257654756'
'0,108083333333334','-0,003445750568062'
'0,108104166666667','-0,003995395731181'
'0,108125000000001','-0,003906808793545'
'0,108145833333334','-0,003919077571481'
'0,108166666666667','-0,00438103498891'
'0,108187500000001','-0,004388703498989'
'0,108208333333334','-0,003787184134126'
'0,108229166666667','-0,003877220675349'
'0,108250000000001','-0,004943943582475'
'0,108270833333334','-0,004861064255238'
'0,108291666666667','-0,00423875451088'
'0,108312500000001','-0,004303035326302'
'0,108333333333334','-0,003412735648453'
'0,108354166666667','-0,002779642585665'
'0,108375000000001','-0,003284335602075'
'0,108395833333334','-0,002272187033668'
'0,108416666666667','-0,001223359606229'
'0,108437500000001','-0,000469810096547'
'0,108458333333334','0,000364043400623'
'0,108479166666667','0,001354954089038'
'0,108500000000001','0,00161394639872'
'0,108520833333334','0,002105813939124'
'0,108541666666667','0,003451137803495'
'0,108562500000001','0,003430796554312'
'0,108583333333334','0,003678002860397'
'0,108604166666667','0,004728871863335'
'0,108625000000001','0,00424135196954'
'0,108645833333334','0,004883443005383'
'0,108666666666667','0,005244001746178'
'0,108687500000001','0,005042198114097'
'0,108708333333334','0,005832184106112'
'0,108729166666667','0,005632307846099'
'0,108750000000001','0,005666322074831'
'0,108770833333334','0,005935857072473'
'0,108791666666667','0,005442602094263'
'0,108812500000001','0,005055747926235'
'0,108833333333334','0,005478773266077'
'0,108854166666667','0,005782886408269'
'0,108875000000001','0,004962678533047'
'0,108895833333334','0,004430016968399'
'0,108916666666667','0,005406387150288'
'0,108937500000001','0,00494138803333'
'0,108958333333334','0,004346148576587'
'0,108979166666667','0,005185864400119'
'0,109000000000001','0,005300300195813'
'0,109020833333334','0,004456745460629'
'0,109041666666667','0,004819881636649'
'0,109062500000001','0,005778384860605'
'0,109083333333334','0,005432764999568'
'0,109104166666667','0,00533765507862'
'0,109125000000001','0,005585740786046'
'0,109145833333334','0,005468936637044'
'0,109166666666667','0,005413106642663'
'0,109187500000001','0,004588658921421'
'0,109208333333334','0,00460487511009'
'0,109229166666667','0,004507701843977'
'0,109250000000001','0,003092801664025'
'0,109270833333334','0,002691189292818'
'0,109291666666667','0,00267379777506'
'0,109312500000001','0,001401291927323'
'0,109333333333334','0,000518423039466'
'0,109354166666667','0,000799749279395'
'0,109375000000001','-0,000144888588693'
'0,109395833333334','-0,001176108489744'
'0,109416666666667','-0,001881918637082'
'0,109437500000001','-0,001822920516133'
'0,109458333333334','-0,00254586385563'
'0,109479166666667','-0,00316551188007'
'0,109500000000001','-0,003339100629091'
'0,109520833333334','-0,004346553236246'
'0,109541666666667','-0,005484778434038'
